id,title,release date,genre,vote average,popularity,poster,original language,adult
127082,On purge bébé,1931-06-21,35,5.6,13.759,/mpUBAiOqP7IfOap3A5i6ApppLgF.jpg,fr,0
10891,Tremors 4: The Legend Begins,2004-01-02,28 35 27 37,5.5,13.759,/rPr9qQygZd8UlFUMgAe4NDRt0yb.jpg,en,0
111969,Stuck in Love,2013-06-14,18 35,7.4,13.758,/qw34d1M7GtE4GPf0eI8QBnUEA0T.jpg,en,0
7229,Ruby & Quentin,2003-10-22,35 80,6.7,13.757,/8ruWIYmYvLIzDLYCi9SpC0FLfHE.jpg,fr,0
72013,Yu-Gi-Oh! 3D: Bonds Beyond Time,2010-01-23,16 14,6.1,13.753,/5kArKk4LzNROQlB94EiSBbNE8N1.jpg,ja,0
1592,Primal Fear,1996-03-06,80 18 9648 53,7.7,13.753,/qJf2TzE8nRTFbFMPJNW6c8mI0KU.jpg,en,0
492621,The Midnight Man,2016-09-30,27,5.7,13.749,/gtrxCwIvpb70NR9RECkt8dPrTJd.jpg,en,0
10833,Heartbreakers,2001-03-23,35 10749 80,6.0,13.376,/bwvec0gRMSpLakcPuxe0RWScNv3.jpg,en,0
303437,Inazuma Eleven Go vs. Danball Senki W,2012-12-01,28 12 16 878,6.5,13.375,/q29BxwLZNN1Im4JbaRy1HDDI1cc.jpg,ja,0
9721,7 Seconds,2005-06-28,28 80 53,5.5,13.373,/VMEpy6MrnTN8rPeIQkyOxebmlW.jpg,en,0
491633,Marvel Rising: Secret Warriors,2018-09-30,10751 16 28 35 878 10770 12,6.9,13.372,/kY1ufnbv2bTyoNcAtGF4BwapKi6.jpg,en,0
829484,Mōretsu! Tōmei hentai ningen suke suke mirakuru ☆ erosu,2020-11-04,18,0.0,13.371,/eS8QbW0Y95IpP3ktE7yDQEg8gJD.jpg,ja,0
9586,The Bonfire of the Vanities,1990-12-21,80 35 18,5.6,13.369,/tDnFyrsrJoCKYrzSlwF6swnjacm.jpg,en,0
48572,Red State,2011-08-19,27 28 53,6.1,13.368,/9OKTGvaDjkJmNhT2H7NBHmvVR5M.jpg,en,0
12113,Body of Lies,2008-10-10,28 18 53,6.6,13.365,/sLjVDPPfNQfAma9XyOqHPClQb2V.jpg,en,0
293644,Top Cat Begins,2015-10-30,35 16 10751,6.7,13.362,/qqgXfEgWUm3GjQ1QorETpACXeZQ.jpg,es,0
393624,Official Secrets,2019-08-30,53 36 18,7.3,13.361,/lyCGqSkT3PqLYQXiWs4FCVJBAYW.jpg,en,0
316873,Detective Conan: Sunflowers of Inferno,2015-04-18,80 16 12 9648,6.2,13.361,/fdkuANc2OnaFityPV2OFRgNY93h.jpg,ja,0
437586,mid90s,2018-10-19,18 35,7.5,13.36,/9Tw0Y3DK5kGIU9X1yw3Q9gCkOlb.jpg,en,0
360387,Blunt Force Trauma,2015-10-05,28,5.1,13.36,/4xmolySs5h0qm0oxlbvRGDOVGNe.jpg,en,0
483184,Dogman,2018-05-17,80 18 53,7.6,13.359,/tw98EUDalq3R8KOzdHbeOWleBBG.jpg,it,0
205220,Philomena,2013-11-01,18,7.4,13.359,/eBUv2GmGdXmCk1AaSOmyiu70hN8.jpg,en,0
302960,Scooby-Doo! Moon Monster Madness,2015-02-17,12 16 10751 35 9648 878,7.6,13.355,/ybTMuzXTh9padd6to2XPrfY94KO.jpg,en,0
675493,Two Yellow Lines,2021-11-09,18,6.0,13.354,/dSkPptXpGrTmi890thPDyyzuXvs.jpg,en,0
139567,Fire with Fire,2012-08-31,28 80 18 53,5.7,13.354,/kziBJGQFo9f0Vkj9s37qI0G9I0I.jpg,en,0
25748,Children of the Corn II: The Final Sacrifice,1992-01-29,27,4.7,13.354,/iXo8saSvSRTjis7ar98h6BduVmN.jpg,en,0
508935,The Eight Hundred,2020-08-14,10752 36 18 28,7.2,13.353,/skGBLKakvPhyXaTPwZzx2zyOKz5.jpg,zh,0
258480,Carol,2015-11-20,10749 18,7.5,13.454,/uHwjbztkPEW3lcfsbKGO3XlaPjL.jpg,en,0
8427,I Spy,2002-10-31,28 12 35 53,5.4,13.454,/zMgg3txKpggWtTlAkD8xpbbRRCI.jpg,en,0
10571,Boys and Girls,2000-06-16,35 18 10749,5.9,13.452,/9zmvYVgcdoXPZQE44gN7nKHScD4.jpg,en,0
560964,Junglee,2019-03-29,28 12,6.6,13.451,/4Jwof1qQ6U99TZFkBCngBdfW8J2.jpg,hi,0
417028,The Swap,2016-10-07,35 10770,6.9,13.45,/6grpLwV8z8h6EuYZtIKcBg0h4wR.jpg,en,0
14451,Dead Snow,2009-01-09,27 35,6.0,13.449,/sfwVo5cZJtO8VyDWTILDt4f69IT.jpg,no,0
10304,Starship Troopers 2: Hero of the Federation,2004-04-20,12 27 28 878,4.2,13.448,/9iqrqOjLaFcGNnSQlJxYLfgrhqn.jpg,en,0
16320,Serenity,2005-09-03,878 28 12 53,7.4,13.447,/2ZOm4cedJanmN85ZiWrwZPUNv0d.jpg,en,0
659959,Summer of 85,2020-07-14,10749 18,7.5,13.445,/etH2pm1eMxEjY2dlltpQGLVspv.jpg,fr,0
234284,Time of Eve: The Movie,2010-03-06,16 878 18,7.3,13.444,/kr5WBI8XF266hVNu9nT2wQwPg0J.jpg,ja,0
1969,Bandidas,2006-01-18,28 35 37 80,6.0,13.438,/3qdc6SohDYb1pe9ypv4NShWZMAN.jpg,en,0
5460,Cruel Intentions 3,2004-05-25,18,4.7,13.436,/pxjJf3QnZxe3EO8NuwEeK0Yldcd.jpg,en,0
9397,Evolution,2001-06-08,35 878 28,6.0,13.431,/dwIrP544LxJtXToLpzkEa08pIMm.jpg,en,0
1999,In the Bedroom,2001-11-23,18 53,6.9,13.431,/4FIlOw7P2Yusdl7TqHFvKC1eMQ4.jpg,en,0
581859,Da 5 Bloods,2020-06-12,10752 18,6.6,13.429,/yx4cp1ljJMDSFeEex0Zjv45b55E.jpg,en,0
376570,Hush,2016-03-12,27 53,6.7,13.429,/unJ1muRB1oeHO3KaVnfHJVkCd2U.jpg,en,0
294963,Bone Tomahawk,2015-10-23,37 27,6.8,13.428,/4MmTHpn2Y8emqvBgvOjufImUmKZ.jpg,en,0
104859,Mac & Devin Go to High School,2012-07-03,35,6.3,13.427,/dD6xuaenteojgODp45id1w0xwtj.jpg,en,0
22787,Whiteout,2009-09-09,28 80 9648 53,5.5,13.426,/kkXXA3353MX60B8PRSkTGRabxXu.jpg,en,0
241257,Regression,2015-10-01,27 9648 53 80,5.5,13.508,/luHpMTmU1ygtEgdOTSSj0i9nd8E.jpg,en,0
9620,Paycheck,2003-12-25,28 12 9648 878 53,6.2,13.508,/icoa6KslkhXKnxLreZ6vXnDimpQ.jpg,en,0
344041,Standoff,2016-01-04,53 18,6.0,13.507,/adlwQTs3zEo8EL2ta1IZebhoVPE.jpg,en,0
10215,Sliding Doors,1998-04-23,35 18 14 10749,6.6,13.507,/s8VOVTywXZIIHqdEjkCZziH0ebq.jpg,en,0
6687,TransSiberian,2008-01-18,53 80 9648,6.4,13.503,/dhTOda5CLp9tEdDzQZiqBTdv5lR.jpg,en,0
13368,White Christmas,1954-10-14,35 10402 10749,7.2,13.5,/A5kBQsHKbIptxJyELEpHQJROCRj.jpg,en,0
894366,Último año,2021-11-12,99,0.0,13.498,/p9kVrNfUycJ2Byf76lpbkRwt8F0.jpg,es,0
65215,Family Guy Presents: Stewie Griffin: The Untold Story,2005-07-23,35 16 12 14 80,6.9,13.497,/mro2I5vlcwn2XHwgSDwk1DvhanM.jpg,en,0
320048,Ratter,2015-01-24,18 27 53,5.1,13.495,/vSwYyxa12OqcrVnW6qPGqIBFyh2.jpg,en,0
859,Dangerous Liaisons,1988-12-21,18 10749,7.3,13.494,/5MEl1xrbM93zjpFgS3sHJ2SlIFm.jpg,en,0
530723,Bad Education,2020-04-25,18 80 36 10770,6.8,13.492,/gizz5FphOtfSnLaGpRALOZgILd5.jpg,en,0
284,The Apartment,1960-06-21,35 18 10749,8.2,13.491,/rwYVl3kjD70nAyhlYXjl27bwFRx.jpg,en,0
976,Sweet Smell of Success,1957-07-04,18,7.7,13.486,/4SzW8u7avVczndyR3UbU87ZpE0V.jpg,en,0
502166,Take Your Pills,2018-03-09,99,6.6,13.484,/hnYrGNcj1KKE8Vs4FjVvAafXceK.jpg,en,0
11620,Quo Vadis,1951-11-08,18 36 10749,7.1,13.484,/205q2KznSETw5MeUHupvusQGXDC.jpg,en,0
306,Beverly Hills Cop III,1994-05-24,28 35 80,5.9,13.484,/5vpUjm2wnR2cyrqEhpJTsu1pfhg.jpg,en,0
58235,Confessions of a Brazilian Call Girl,2011-02-25,18,6.3,13.483,/9htMnu5Zg3WEpz6SccgzfxWfDPw.jpg,pt,0
11156,Coco Before Chanel,2009-04-22,18 36,6.9,13.48,/e786zNMrFfAc3LEqJgj0FYFKHyL.jpg,fr,0
849934,Someone Waits For Me,2021-11-12,99,0.0,13.479,/h6mJMsR8xwPdkbIu4vEoDf6vZ0l.jpg,en,0
686487,King Kong vs. Godzilla,1963-06-26,28 12 878,7.0,13.288,/akcfxp3tXJYfuro1XTgEFny9yzC.jpg,en,0
10015,Heartbreak Ridge,1986-12-05,10752 28 35 18,6.8,13.288,/x5qob9cZEPDcmd1Sc0PbvOp2OIg.jpg,en,0
796989,Death Saved My Life,2021-02-13,53 10770,7.5,13.286,/n2S4AMsZG7PZmSLgDhPCKk5VakT.jpg,en,0
435129,The Breadwinner,2017-11-17,10752 18 16,7.9,13.286,/2d6qmkJz9AWqmk9wBWtd2uFX89t.jpg,en,0
13851,Batman: Gotham Knight,2008-07-08,878 16 28 12,6.7,13.28,/f3xUrqo7yEiU0guk2Ua3Znqiw6S.jpg,en,0
10540,Outland,1981-05-22,878 28 80,6.5,13.28,/mqHUsbbMoNYp2ibgxIT1qOfKciO.jpg,en,0
18736,The Lizzie McGuire Movie,2003-05-02,10751 35,6.3,13.278,/ctfRTZs6n75KWAmL6kEvct0qSGx.jpg,en,0
726940,Octonauts and the Caves of Sac Actun,2020-08-14,10751 16,6.6,13.275,/wlizMbZByBYPOC4i2AN64e4W1iM.jpg,en,0
129670,Nebraska,2013-09-21,18 12,7.4,13.275,/3WdcebeFY1ProN3MxKuaT78CK8w.jpg,en,0
12707,Orca,1977-07-22,12 27,6.2,13.274,/uSascD0pN3n5d6BlyFdce0hRVzz.jpg,en,0
18148,Tokyo Story,1953-11-03,18,8.3,13.272,/g2YbTYKpY7N2yDSk7BfXZ18I5QV.jpg,ja,0
221,Rebel Without a Cause,1955-10-29,18,7.6,13.27,/qNmYLRadv106IhG6T2wSFH3Bc7W.jpg,en,0
729791,Musume Bugyo On-na Ro Hisho,1995-03-24,,0.0,13.269,/nrPs9M5rmvkUo4MDFyyzJsfm3n5.jpg,ja,0
590153,Nowhere to Be Found,2019-02-09,18 53 10770,7.5,13.269,/llnjXuqpoiMdiRmRqygsLXEqT6g.jpg,en,0
363126,Berlin Syndrome,2017-04-20,9648 53 18 27,6.0,13.268,/qvJeDDYKlfvtYayfOj5sAUXxUju.jpg,en,0
11575,The Great Race,1965-07-01,12 35 10751 10749,7.2,13.267,/gBHTFAERKZKMPDpjRxO8120HLg5.jpg,en,0
1884,The Ewok Adventure,1984-11-25,12 10751 14 878 10770,6.0,13.259,/lP7FIxojVrgWsam9efElk5ba3I5.jpg,en,0
9516,Menace II Society,1993-05-26,18 80,7.5,13.258,/rpG5cx9TKMtfUzmTUJdVtruNIXU.jpg,en,0
1272,Sunshine,2007-04-05,878 53,7.0,13.258,/8kX6xmEwz0RpEJkeWjXTkxbOCAp.jpg,en,0
1832,Dogma,1999-11-12,14 35 12,6.9,14.27,/oxhHl2YokTqcP44QK5tiTgjgLgk.jpg,en,0
459928,12 Feet Deep,2017-06-20,53 27,5.5,14.268,/3B4MLYYr5WTjQiJMbA8fCFF8M4O.jpg,en,0
12118,Police Academy 3: Back in Training,1986-03-20,35 80,5.8,14.268,/pBxGgWSR0CMaCVMA2kQS5MWU1z3.jpg,en,0
535265,Killers Anonymous,2019-06-27,28 53 80 9648,4.8,14.263,/wpFabJf2J82j4qJyYIMFexmJ8BT.jpg,en,0
401371,Mute,2018-02-23,878 9648 53,5.6,14.257,/ihGg1xndLl3MW34Km332pNkyLH7.jpg,en,0
534780,Andhadhun,2018-10-05,80 53 35,7.8,14.256,/kbqTKqz3amub4GUE5qLEQFFR8Ro.jpg,hi,0
5353,The Hunting Party,2007-09-03,28 12 53 18,6.6,14.256,/6WhT05zuizPHYFiR4790Lf1lAxW.jpg,en,0
12160,Wyatt Earp,1994-06-24,37 18 28 12,6.7,14.255,/51LItgyecu2KMAtIchYogEykCIu.jpg,en,0
265180,Leviathan,2014-09-24,18,7.5,14.249,/dwmHSBBiu2ow271zrQ33rPKZDSC.jpg,ru,0
30128,I Hope They Serve Beer in Hell,2009-09-25,35,5.0,14.249,/oBBood3JcOu0LQstdL9FeqCxMwa.jpg,en,0
504562,Motherless Brooklyn,2019-10-31,18 53,6.8,14.247,/jjMJy5OxJHpFIaboCklDIYdcfpD.jpg,en,0
212193,Zombies: A Living History,2011-10-25,99,6.8,14.244,/klo2RGBYxkriNT12qdIjVgpja55.jpg,en,0
776142,Crack: Cocaine Corruption & Conspiracy,2021-01-11,99,7.1,14.243,/vVKWtkgwCd34wT10v0Bwg1NYYcc.jpg,en,0
27088,The Last American Virgin,1982-06-26,35,6.5,14.24,/yeuzZJPKgRwyzmJIr71vZQgdu3H.jpg,en,0
20077,The Batman vs. Dracula,2005-10-18,14 16 27 28 53 878 10751 9648,6.9,14.239,/dBysIm8mEhvlemR5xeWUcE0P4TN.jpg,en,0
36218,Pokémon: Jirachi Wish Maker,2003-07-19,10751 28 16 12 14 878,6.5,14.234,/5TBXNazCYqi28PSqDVdeFnap3Wd.jpg,ja,0
2899,Asterix & Obelix: Mission Cleopatra,2002-01-30,10751 14 35 12,7.4,14.234,/sDrF8Z2GaRQjYzDuusEABohmMir.jpg,fr,0
220882,London Fields,2018-09-20,80 53,5.0,14.232,/7OfQVm5GexlAREp8FoR4ILxp35T.jpg,en,0
58244,Upside Down,2012-09-27,10749 878 18 14,6.2,14.23,/2Td1nknvCcpc03EtgKULNH2PEjI.jpg,en,0
219553,Pulling Strings,2013-10-05,35 10749,7.2,14.229,/lCXpl44L4cd4SeZ3YeooPeGcd2r.jpg,es,0
25793,Precious,2009-11-06,18,7.4,13.075,/ic1d46g6GIIuCjUoNCuHHeSWQvY.jpg,en,0
11113,My Fair Lady,1964-10-21,10749 18 10402,7.6,13.073,/bTXVc29lGSNclf94VIZ49W4gGKl.jpg,en,0
451,Leaving Las Vegas,1995-10-27,18 10749,7.2,13.073,/aeJiNIHxiYqty5iOFgpZXK89egG.jpg,en,0
10375,D-Tox,2002-01-04,53,5.6,13.071,/AdLg3zOxCcyWQYKSK86q20dibq.jpg,en,0
192136,Mandela: Long Walk to Freedom,2013-12-06,18 36,6.9,13.069,/nzjwDSwLbalv7bCXnFbkAuIxXLx.jpg,en,0
150213,Pokémon the Movie: Kyurem vs. the Sword of Justice,2012-07-13,10751 16 28 12 14 878,6.2,13.069,/ii6iOh6nTcndEuabU1oUsSFnr2l.jpg,ja,0
41592,StreetDance 3D,2010-05-19,10402 18 10749,6.4,13.069,/oqWSenAtDQsWjMLVTMEDvcCtafU.jpg,en,0
512343,Blue Summer,2018-08-01,10749,6.4,13.067,/iB87DYWZaylRfCOOeSjQTkhHGLd.jpg,ja,0
539064,Zombie World 2,2017-03-15,27 35,6.0,13.065,/63xd6gxa8FCPY4zePtPWkry8eRt.jpg,en,0
7442,Sleeping with the Enemy,1991-01-13,18 80 53,6.5,13.063,/jWbb8qCJX8Su1p90xFSG5kOAyC9.jpg,en,0
467632,Bad Samaritan,2018-04-19,53 80 27,6.8,13.062,/fOG5Cj9URclWa0zyESPBuRCvAFh.jpg,en,0
7299,Equilibrium,2002-12-06,28 878 53,7.0,13.062,/yQuovle5Ov6q69XSdTNdH52eANc.jpg,en,0
253344,Some Kind of Beautiful,2015-07-16,35,5.7,13.061,/2rW0u6qDw8kBRS4Ak3Wx1uauYaq.jpg,en,0
432985,Gintama,2017-07-14,28 12 35 878,6.7,13.056,/optlFojmbJKLwTe9QpqLiFbGR9k.jpg,ja,0
134411,Snitch,2013-02-21,53 18 28,6.0,13.056,/unjVtbWDWIQvVUeiPUTzyykQiVF.jpg,en,0
10052,Dragonfly,2002-02-22,18 53 27,6.5,13.056,/oMRyQniB5ESA4DoyJVLVJifSExB.jpg,en,0
437626,Stockholm,2019-04-12,80 35,5.9,13.054,/ko3AS33BLNEBcp1CO4FvdRltTxr.jpg,en,0
363844,The Ouija Exorcism,2015-10-06,27,4.2,13.051,/rpiD2QCKSNdJf2AxvpVK8dLuFKB.jpg,en,0
192,The Name of the Rose,1986-09-24,18 53 9648,7.4,13.047,/d6dlbTBb3N7nXDz7tQslDJs2jgv.jpg,en,0
10292,Urban Legends: Bloody Mary,2005-07-19,27 53,5.0,13.046,/bOHdUyb0YkQAtzd67dWeEoiTgO4.jpg,en,0
7972,Before the Devil Knows You're Dead,2007-09-26,80 18 53,7.1,13.045,/egIP0s1ws6fGHqTsVqVNcaEa5i2.jpg,en,0
2335,Taxi 4,2007-02-10,28 35,5.6,13.045,/8OoVXQo23kgMw4ooLfi2mDGVfUE.jpg,fr,0
632931,The Silence of the Marsh,2019-11-08,53,5.3,13.044,/vwBelKkECxMdN1UMhwqitPIFsjB.jpg,es,0
200991,Sex Roulette,1978-02-27,18,5.8,13.038,/fwdK5SR3Zp08nTr1RFW8BmsG9SX.jpg,fr,0
17681,Scooby-Doo! and the Witch's Ghost,1999-11-05,16 35 9648 10751 14,7.3,13.036,/7dXUodHXR1m0x6ZpyVpMrgNVfBD.jpg,en,0
6972,Australia,2008-11-18,12 18 10749,6.6,13.036,/45X7LFsgYvdEgFCkXSZCQOZMuJX.jpg,en,0
1791,The Piano Teacher,2001-07-21,18 10749,7.4,13.035,/gNHKYQnP1RnqEhkivHJzBPb4MOP.jpg,fr,0
570260,Venice Calling,2019-05-29,35 18,5.9,13.034,/1avy6VRZv6UV9E8QMihm3npM9dJ.jpg,fr,0
8374,The Boondock Saints,1999-01-22,28 53 80,7.3,13.029,/xj3jhyq3ZsfdVn79kXC1XKFVQlv.jpg,en,0
456929,Champions,2018-04-06,18 35,7.6,13.026,/m5z4Ud6Ya5EY3Eg3OBbVBaDKWK.jpg,es,0
8069,Barbarella,1968-10-10,878 12 35 14,5.9,13.026,/vHxdpF8fjY6JMvDplzyhA6noIXT.jpg,en,0
399905,Female War: A Nasty Deal,2015-09-27,18 10749,3.7,13.023,/krVAqta9NXvLHpQsW2YUtcD5bfP.jpg,ko,0
829726,La Bruja,2020-09-20,,2.0,13.022,/7qSeMUZCELbisTf0PmU7giu67tn.jpg,es,0
20410,Scooby-Doo and the Alien Invaders,2000-10-03,16 10751 35 9648 878 12 14,7.0,13.02,/sr3j6B3fLrZKnOvembNERKSayCv.jpg,en,0
12435,The Nanny Diaries,2007-08-24,35 18 10749,6.3,13.019,/8hX6rcxnCidaqegPCyeFm9PODBn.jpg,en,0
764419,Revolution Dancing,2021-11-12,,0.0,13.017,/o9jY98LvgGCD0xVoTH7dWbQCPTQ.jpg,es,0
560204,Arkansas,2020-05-05,80 53,5.7,13.016,/ieNGttYsxunAANK9LRZa4LdkEqi.jpg,en,0
49214,Once Upon a Time in High School,2004-01-15,10749 18 28,7.2,13.016,/sUQcZdu7EfYC9Ljz7vanUJfzVQg.jpg,ko,0
413362,Roman J. Israel Esq.,2017-11-17,18 80 53,6.3,13.013,/epTCHVcyLkT8Aqt08Ki3PWC2sUh.jpg,en,0
199420,Pawn Shop Chronicles,2013-07-12,28 35,5.8,13.232,/1jQUcZ2uWUe2jIxa5efNuMhdhts.jpg,en,0
10142,Casualties of War,1989-08-18,18 36 10752,7.1,13.232,/57sYkbVtYf8CarhdpcLJoFUwDe5.jpg,en,0
9290,Crocodile Dundee in Los Angeles,2001-04-12,12 35,5.2,13.232,/hwt6iJjPuXRDKJON5s9G9pdfPbu.jpg,en,0
85621,Men in Hope,2011-08-25,35 10749,7.5,13.231,/22rnwek6CG5FOwlR2ZJCgwojiAQ.jpg,cs,0
9886,Johnny Mnemonic,1995-05-26,878 53 12 28 18,5.7,13.23,/iH8Jgi8qvb7pnBfI8fVGaUbyRna.jpg,en,0
5528,The Chorus,2004-03-17,18,7.7,13.229,/zsWq5fa4Db7im4a3QnkoOns6782.jpg,fr,0
97051,Would You Rather,2012-10-14,53 27,5.9,13.228,/uZQYjmEXeET1fOz1av7GYY7xENG.jpg,en,0
21845,Rookie of the Year,1993-07-07,35 10751,6.1,13.227,/f5w3eVB7GDE1s8LMiKaN9ybg6Dw.jpg,en,0
471014,Wheelman,2017-10-20,28 80 53,6.1,13.226,/yeHRsKOlNDsbEIALS1ve6S42Nl6.jpg,en,0
25913,Balto II: Wolf Quest,2002-02-19,10751 16 12,6.3,13.226,/dZ958HnW3JO2pEZeedjmoZCV8Rn.jpg,en,0
23706,All About Steve,2009-09-04,35,4.9,13.225,/dn2Hg6uWE3Cytis6YGRH7gZ0MMf.jpg,en,0
475132,A Private War,2018-11-16,10752 18,6.8,13.222,/pAh6uDR9bBznybiJCVYZNJmjg63.jpg,en,0
403509,Boy Missing,2016-08-19,9648 53,6.4,13.222,/4BLDTCJSbBSRNJFd9Q5Za10grCA.jpg,es,0
46738,Incendies,2010-09-04,18 10752 9648,8.1,13.219,/jO6VMoZco5jaAVm2QJ2VgPolUnx.jpg,fr,0
145,Breaking the Waves,1996-05-13,18 10749,7.5,13.217,/dQWMcdHXUOSHtr7ypOCa5T79JMS.jpg,da,0
118957,Bait,2012-09-05,28 27 53,5.7,13.214,/e2OIr4y90ZZjIRWQ0XBOVzpBn4x.jpg,en,0
8012,Get Shorty,1995-10-20,35 53 80,6.5,13.212,/jpQKWcKAOPep4BAuJjJOod3BKNi.jpg,en,0
328426,The Ark,2015-03-30,18 10770,6.3,13.21,/qrkNaA8kqIS7a5NqH1PYqJBi2We.jpg,en,0
3635,Girl with a Pearl Earring,2003-12-12,18 10749,6.6,13.209,/AdomZBdFbu3tt0UCr4lR58SdXHr.jpg,en,0
469721,The Cured,2017-11-24,27 18 878,5.5,12.871,/qheJcFjQ3hAMroE8y6FpCg6jNeN.jpg,en,0
857559,Morkovcha [Korean Carrot Salad],2021-11-12,16 10751 99,0.0,12.865,/zB8wUIPEjzkOxuZcSVx1q5hcAvz.jpg,ru,0
12521,Shocker,1989-10-27,27,5.6,12.864,/xEDmOhNGCKlWlS3mCiqLCVzBXVA.jpg,en,0
35138,Little Big Soldier,2010-02-14,28 35 12,6.9,12.863,/13ul9PN2C8fqLqZpfk3JVGHTEkQ.jpg,zh,0
11973,Thirteen Days,2000-12-24,53,7.0,12.863,/aLx9UXH9fK2v6NDMvMyW4X88K3u.jpg,en,0
2028,Say Anything...,1989-04-14,10749 35 18,7.1,12.862,/fvvT7gOdeRWNTZ6KO4R96gsYCzx.jpg,en,0
621191,Blue Story,2019-11-22,80 18 10749,7.2,12.861,/qI4Rw83LxKq07xIjM3RcbKcWpAM.jpg,en,0
2119,Days of Thunder,1990-06-27,12 28 10749 18,6.3,12.86,/2xfP227oLToQjBCUg3FI18pWh3G.jpg,en,0
9910,Two for the Money,2005-10-07,35 80 18 53,6.1,12.857,/5SedPYdGLrp6LX9C2cWXLx38w1D.jpg,en,0
291356,In a Valley of Violence,2016-10-21,80 53 37 28,6.0,12.856,/otuBE30CGhmIUznkX0AwkAQerMF.jpg,en,0
10543,Fear,1996-04-12,53,6.3,12.854,/ut8snuINzOibbKnvpTnsGWQr4Nl.jpg,en,0
9545,Sniper,1993-01-29,28 18 53,6.2,12.854,/bfx0mLLJVS5XlhCnn1xbQk4ooii.jpg,en,0
543583,Cinderella and the Secret Prince,2018-09-30,16 12 10751 14,6.4,12.852,/4oIIM7i4sFPyGFWP0GYZo3pNAH7.jpg,en,0
428446,Walking Out,2017-01-21,12 18 53,5.7,13.148,/wK3l4ZfcRXFph6uop7yr7scM2SP.jpg,en,0
741124,Presidents,2021-06-30,35,5.4,13.144,/rlHMQK4cyvzqsOUZCSJEAQkd8qm.jpg,fr,0
213681,Masterminds,2016-09-29,28 35 80,5.7,13.142,/4CXgye1p8Vr7taDG389QhhHDUZ4.jpg,en,0
660943,Memories of My Father,2020-08-22,18,8.0,13.14,/AnFd9DkA3UGhqmEVtPN9rIIJoH7.jpg,es,0
582927,I'm No Longer Here,2019-10-21,18,7.8,13.14,/vyrkQmqQODkWXY9e4vDhzteDtIr.jpg,es,0
2039,Moonstruck,1987-12-16,35 18 10749,6.8,13.14,/hH5mm3A5r1Bw8uBAJXbAtJxBpPB.jpg,en,0
891371,Eagles Rest in Liangshan,2021-11-12,99,0.0,13.139,/wgbycJHqCEjdBZPypFKoA1g3mBO.jpg,en,0
568332,Taylor Swift: Reputation Stadium Tour,2018-12-31,10402 99,8.1,13.136,/u6oXUTtOuJRPdUgUuPAVVJPSKCo.jpg,en,0
507712,The Devil Has a Name,2021-04-29,18 53,5.8,13.134,/yLu0O2ad892RAOjHSNTe8LrBEFv.jpg,en,0
327,Brother,2000-12-13,80 18 53,7.1,13.134,/frhzQ5JJ29R3kXuVq3CRYQSczpn.jpg,en,0
694254,Baggio: The Divine Ponytail,2021-05-26,18,6.5,13.133,/i0NOqrnE4FhXrk9cHm6DQeRo1Zm.jpg,it,0
10317,Our Brand Is Crisis,2015-09-11,35 18,5.8,13.133,/oKZtQpdIKi3TPV4UqVuvkbRkokv.jpg,en,0
546630,100 Things,2018-12-06,35,6.8,13.131,/yTfpEmMitPaOOmzRZ3NGvLhamz6.jpg,de,0
534259,Blinded by the Light,2019-08-09,18 35,7.0,13.131,/vdWzIFpiUcV2uNGUrmgbtyNK2I0.jpg,en,0
489064,3 from Hell,2019-09-16,27,5.8,13.13,/AfOIOlX64iEH7FsngPUM4BCUdJt.jpg,en,0
418879,The Current War,2017-09-13,18 36,6.7,13.128,/eqTjO8yTaPRSKWj7i6Qnr7R5cls.jpg,en,0
17305,Billy and Mandy's Big Boogey Adventure,2007-02-14,12 35 16 10770,7.9,13.126,/nMWGHdVUrGQwo1SQ4JdDUv556L8.jpg,en,0
14883,This Girl's Life,2004-12-03,18,4.8,13.126,/vngo9sQN55Jr0lBL2iW5uBEJvsK.jpg,en,0
409,The English Patient,1996-11-05,18 10749 10752,7.2,12.792,/yqaKkARc9Ku8mIENQt8bGVHaowJ.jpg,en,0
231,Syriana,2005-11-23,18 53,6.4,12.792,/mO3hWUTOxmLJxihvDU0YFkb0Mb5.jpg,en,0
218784,Freaks of Nature,2015-10-30,878 35 27,6.2,12.791,/uOfXM61tr3sDoyyAaNTDyfxxyaE.jpg,en,0
512901,The Knight of Shadows: Between Yin and Yang,2019-02-05,28 14,5.6,12.787,/eKB9IDeSdyvHWb4iwve7mgyvZmb.jpg,zh,0
614,Wild Strawberries,1957-12-26,18,8.2,12.787,/iyTD2QnySNMPUPE3IedZQipSWfz.jpg,sv,0
254172,Fathers and Daughters,2015-10-01,18,7.2,12.786,/fgzp7gGea27hN5d26mgKtZJQgX7.jpg,en,0
284296,Top Five,2014-12-12,18 35,6.1,12.785,/nM5zWv6zpWHsrKNMrPKg23UHZCA.jpg,en,0
84329,Robot & Frank,2012-08-16,878 35 18 80,7.0,12.784,/602vUwe1GPmaRvcrT3OQWqH1Nm1.jpg,en,0
11864,Enemy Mine,1985-12-12,18 878,6.9,12.784,/a3dr9L8VIjhEvivzQ2M12VQDere.jpg,en,0
6973,In the Valley of Elah,2007-08-31,36 18 53 80 9648,6.8,12.783,/6Lx9RvXyHIjYckOHOE6qepGHepe.jpg,en,0
